sentiment,id,date,text
0,1.60E+18,2022-12-02 23:48:02+00:00,I love a man who believes in dancing with the woman who brought you to the party In this scenario Black people from South Carolina is the woman Biden SouthCarolina
0,1.60E+18,2022-12-02 23:44:50+00:00,Super empty hotels Lots of vacationing boomers Plenty of tech folks and people from throughout the company here Keep running into folks
0,1.60E+18,2022-12-02 23:36:27+00:00,Charlen60403930 HustusMichael Yugoslavians do that And do people from the Northern US
0,1.60E+18,2022-12-02 23:32:57+00:00,ramchrisali elonmusk No He 's trying to distract people from this report that just came out https //t.co/rGM2zRc6dv
0,1.60E+18,2022-12-02 22:59:24+00:00,DougBookwriter2 _TimSwain_ LindseyGrahamSC Write a new immigration law or make them enforce the laws on the books that say if you come here illegally you will be returned too your country of origin that ’ s a hell of a lot cheaper and then let in immigrants we can actually put too work
0,1.60E+18,2022-12-02 22:49:13+00:00,Really enjoyed hearing Uber CEO dkhos speak at the EconClubChi last night I especially loved hearing him talk about his own immigration story amp how Uber is taking steps to support immigrants amp refugees here in the US immigrantswelcome https //t.co/usNQY9xr5v
0,1.60E+18,2022-12-02 22:42:31+00:00,I used to feel some kind of way when people from other states would talk about Charlotte drivers Baby they were right What the hell do y ’ all be doing No signal Running red lights Not staying in your lane ARE YALL OK
0,1.60E+18,2022-12-02 22:40:33+00:00,RexChapman bader_diedrich TheRealHoarse HolocaustMuseum Clearly Elon Musk ’ s bot/fake account clean-up code has bugs if it ’ s unfollowing real people from other real people
0,1.60E+18,2022-12-02 22:37:19+00:00,what ’ s to stop people from dating their ai https //t.co/8vl1ealmBx
1,1.60E+18,2022-12-02 22:34:09+00:00,Sit him down and send him back to London Clearly Brasil doesn ’ t appreciate him https //t.co/wyOz9k5RXg
0,1.60E+18,2022-12-02 22:29:45+00:00,ACTBrigitte Gone forever Why Immigrants built america Immigrants ARE America More immigrants just mean more rich diversity and a stronger America These are awesome people Christian people hard working people
0,1.60E+18,2022-12-02 22:20:33+00:00,https //t.co/RWm2DSUhLP Since that Schmuck musk took over Twitter there has been a huge increase in HATE SPEECH towards Jews The worst at 61 Blacks LGBTQ community and Asians Not to mention the hate thrown at immigrants
0,1.60E+18,2022-12-02 22:19:16+00:00,This Week at EOPSS 🙋‍♀️ MassStatePolice welcomed its inaugural class of cadets a diverse group of young people from across the Commonwealth exploring a career in public safety https //t.co/1j9fmcvWal
0,1.60E+18,2022-12-02 22:07:00+00:00,I ’ m going to memorize the Wednesday Addams dance and randomly due it to distract people from my mistakes https //t.co/BAPXZsnH1m
0,1.60E+18,2022-12-02 21:59:44+00:00,PEHJackson Why you trying to dissuade people from the best field Even your best calls are the endocarditis calls Keep coming to cardiology peeps CardioTwitter ♥️🫀♥️🫀♥️
0,1.60E+18,2022-12-02 21:51:15+00:00,Everyone hates on Florida but I ’ m here to tell you that it hasn ’ t stopped people from living here Traffic says we full
0,1.60E+18,2022-12-02 21:44:09+00:00,To accurately cover our community we need to be in our community We need diverse listeners to gain our communities trust We need people from less privileged backgrounds
0,1.60E+18,2022-12-02 21:43:40+00:00,Over what sea Immigrants don ’ t have to come from a different continent ☠️ https //t.co/PHdRFT4h4R
0,1.60E+18,2022-12-02 21:13:59+00:00,Twitter Mates let 's start a petition to Elon Musk to eliminate the people from who wish to distort reality and harm humanity with lies conspiracies and their plans of insurrection hate racism misogyny bigotry sexism nazism misanthropic etc Who wants to start it https //t.co/XDU4389pK5
0,1.60E+18,2022-12-02 21:13:07+00:00,bluertwo It ’ s not immigrants that smoke pot Not in MN They don ’ t drink or do drugs They work go to church take care of their families and hope they don ’ t get deported
0,1.60E+18,2022-12-02 21:07:35+00:00,These South Philly murals tell Latino immigrants ’ stories https //t.co/RK7jbZu5bq via phillyinquirer cesarmural
0,1.60E+18,2022-12-02 20:33:48+00:00,Building on the massive success of “ Otherside ” in separating people from their money we have another attempt https //t.co/sUl5O1UVIm https //t.co/msVUWNtepq
1,1.60E+18,2022-12-02 20:25:46+00:00,GOPLeader GOP CNN DNC So because of the open borders one all the drugs are getting so many of our workforce hooked on drugs and we can ’ t get legal immigrants in that are able too go right too work that have family and sponsors That can fill these job opportunities
0,1.60E+18,2022-12-02 20:14:45+00:00,We all know how much Camfield does n't like other people from the uk around makes him feel less special ALT1037DFW https //t.co/bmGeQpTPTy
0,1.60E+18,2022-12-02 20:10:35+00:00,Heerak Christian Kim MAGA AmericanAirlines GOP candidate for US Congress in Virginia 8 District in 2024 celebrates with other Immigrants from SouthKorea to USA in SouthKorean VICTORY in FIFAWorldCup SouthKoreaPortugal2022 southkoreavportugal SouthKoreavsPortugal https //t.co/p7zgZlr2GS
0,1.60E+18,2022-12-02 20:08:36+00:00,LeraBroz NikaMelkozerova I am a Russian speaker originally from Russia I am talking about people from ex-just I am interacting with
0,1.60E+18,2022-12-02 20:03:56+00:00,ElegantBW They are and I think some of the people from those ‘ lynch parties ’ are still alive
0,1.60E+18,2022-12-02 20:02:39+00:00,ZackFinkNews ali_uws NYCMayor courtneycgross KellyMena PeterMoskos has shared the diversity and caliber of NYC ’ s police force Many 1st/2nd gen immigrants Unusual compared to police force nationally
0,1.60E+18,2022-12-02 19:50:12+00:00,How can Latinos become White Supremacist They R Not White But they were born in the USA 🇺🇸 American Soil They put their Race as White No Blues Eyes Blonde Hair or White Skin Their Core Beliefs R the Same They Hate Immigrants https //t.co/lyqTzBjvW1
0,1.60E+18,2022-12-02 19:46:46+00:00,Jkrabbit1082 LouisvilleMBB coachkennypayne NeilHuffman I am going to disagree with you on two points KP or any coach ca n't recruit players that have already committed or have relationships already so blaming him for this year is not fair Getting people from the transfer portal when you are faced with a post season ban is impossible
0,1.60E+18,2022-12-02 19:46:17+00:00,EMostaque Love My wife grew up in Tehran My mom in Germany Silicon Valley has people from all over the world It is our greatest strength
0,1.60E+18,2022-12-02 19:32:15+00:00,give thanks for miracmn for bringing a necessary immigrants power now agenda forward special thanks to beloved aishaforward10 amp JChavezMpls for carrying these important issues thanks ElliottForWard1 robin4mpls jeremiah4north amp JamalOsmanMN for standing w/ the people
0,1.60E+18,2022-12-02 19:32:15+00:00,this some bold faced coward shit especially from Johnson amp Jenkins who billed themselves as progressive some dumb fucking petty ass bullshit it does nothing but continue pattern of criminalization/marginalization of queer people immigrants amp those experiencing homelessness https //t.co/rcSi6I6ea0
0,1.60E+18,2022-12-02 19:28:21+00:00,It seems that people are getting more Hate minded whether it be towards gays religion women immigrants elderly and blacks The hate/race move was pushed by Trump amp needs to be buried People need to be on the receiving end of Hate amp realize what it does to people.t https //t.co/o0DmxhK890
0,1.60E+18,2022-12-02 19:20:36+00:00,We must save people from their sheepnesia coma so they can learn the truth https //t.co/3OtK3na59S
